step,episode,mean_reward,ep_ee_gbits_j,ep_energy_mj,ep_mean_lat_ms,epsilon
310000,62,3108.90534,0.04701952630949946,1003.5857171428687,0.03705423942246419,0.05
315000,63,3115.60833,0.04741613418263251,995.1913171428673,0.030028818616731456,0.05
320000,64,3122.937782,0.0480607784544005,981.8427114285823,0.027760865834836987,0.05
325000,65,3113.145565,0.04731689593545797,997.278542857151,0.032868361473225034,0.05
330000,66,3112.637598,0.0473039865501395,997.5507028571532,0.03536409431020157,0.05
335000,67,3111.9119,0.04684252250601641,1007.3779657142969,0.02582466680610351,0.05
340000,68,3118.158482,0.0473299900500128,997.0026400000103,0.021216456991209977,0.05
345000,69,3114.522658,0.047246366436881015,998.7672828571516,0.02799116782309492,0.05
350000,70,3108.308658,0.046501094085036214,1014.7745114285788,0.02871231966702506,0.05
355000,71,3110.734529,0.047141978825495215,1000.9788771428664,0.03696489028223108,0.05
360000,72,3110.745906,0.04717007951064724,1000.3825628571535,0.03822088946344267,0.05
365000,73,3104.936327,0.046803208092890736,1008.2241571428672,0.04127718156643575,0.05
370000,74,3107.344824,0.0463935149344338,1017.1276114285839,0.024697148049276318,0.05
375000,75,3112.295966,0.047159899292339616,1000.5985114285847,0.03232040442803981,0.05
380000,76,3122.476431,0.04773725747879602,988.4967742857253,0.021047977291103623,0.05
385000,77,3115.205037,0.04746817587634503,994.1002400000036,0.03203811300862548,0.05
390000,78,3109.258831,0.04661681728843976,1012.2554000000104,0.02749090033643102,0.05
395000,79,3119.694366,0.0479034880747894,985.066577142868,0.03323434692500562,0.05
400000,80,3110.502314,0.046881331454849295,1006.5440457142978,0.0289529722626131,0.05
405000,81,3117.550668,0.04778840183688607,987.4388600000062,0.03463773869462431,0.05
410000,82,3118.314339,0.04721257696421852,999.48208857144,0.017748567118795504,0.05
415000,83,3114.443949,0.04746989779979459,994.0641800000079,0.03471383874834684,0.05
420000,84,3116.304337,0.04746744340435397,994.1155800000097,0.03180769274821751,0.05
425000,85,3113.598154,0.0475169478766138,993.0798828571511,0.03692769597776912,0.05
430000,86,3114.95521,0.046900592373383246,1006.1306828571512,0.018124557146802,0.05
435000,87,3116.433616,0.04746533192694105,994.1598028571518,0.0314150316072438,0.05
440000,88,3109.661806,0.0470492659782519,1002.951354285724,0.035675663134102434,0.05
445000,89,3108.46501,0.046758703915575794,1009.1837685714413,0.0348096187809167,0.05
450000,90,3112.394899,0.04709026822461882,1002.0780685714379,0.028794924126269137,0.05
455000,91,3122.606505,0.047777591025352166,987.6622914285822,0.020867434814836803,0.05
460000,92,3114.086365,0.047438355034784455,994.7251542857254,0.03448240627037286,0.05
465000,93,3115.588669,0.04754575975301277,992.4780942857237,0.03489750709719749,0.05
470000,94,3114.071698,0.04728630301501583,997.9237542857247,0.03258444438394622,0.05
475000,95,3117.854712,0.04751822641123276,993.053162857153,0.028166440452923994,0.05
480000,96,3119.73632,0.04746839443541329,994.0956628571533,0.021222047859859525,0.05
485000,97,3116.625494,0.04776585205634108,987.9050200000064,0.0334744183142199,0.05
490000,98,3110.616448,0.04694333592102864,1005.2145657142929,0.030725173157302724,0.05
495000,99,3115.62432,0.047552167442055815,992.3443571428699,0.035891518221554536,0.05
500000,100,3116.7968,0.04726790041708183,998.3122714285821,0.02727517102257596,0.05
